Date	Time	Temp	Wind_dir	Wind_spd	EF_NH3	EF_CH4	EF_N2O
20170707	1	16.25	84.0564123	0.378380523	1.82391765	9.16658208	0
20170707	2	16.4166667	100.061568	0.753481495	2.05588274	9.22421764	0.105123562
20170707	3	16.5	101.144973	0.734708222	2.09138687	9.08438672	0.072879659
20170707	4	16.8333333	106.793828	1.22051912	1.79687752	8.93584839	0.041554743
20170707	5	16.9166667	105.607872	1.10690472	2.14800987	9.34159605	0
20170707	6	17.4166667	97.8866784	0.326122711	3.14014318	8.49062328	0
20170707	7	17.8333333	110.032209	1.14470116	3.03231583	9.428688	0.062713947
20170707	8	18.0833333	144.71746	0.977617802	2.74487246	11.9681682	0.09435942
20170707	9	16.5	137.086183	2.43764467	2.26337544	12.4162855	0.287886576
20170707	10	17.5	116.771851	0.385267959	2.48096909	13.5141027	0.157781534
20170707	11	18.0833333	136.446179	1.76965093	2.57650955	13.5297969	0.058002689
20170707	12	20.5	141.680975	2.03973565	2.78932177	15.5439427	0.591305861
20170707	13	22.4166667	142.872377	2.34377489	2.98639969	15.4075408	-0.367597298
20170707	14	23.3333333	156.69429	1.56317738	4.26648897	17.7048527	0
20170707	15	23.25	151.66953	1.34079022	2.86513369	16.7472324	0.158446216
20170707	16	24	146.36281	0.864357098	3.82291924	15.5484732	-0.064833382
20170707	17	24.1666667	157.952268	0.670091068	3.56189215	14.9261199	0.071346366
20170707	18	23.8333333	356.409354	0.354377966	3.72989879	14.7024572	0.216877153
20170707	19	23.3333333	336.695203	2.7505943	2.5280417	13.9615924	0
20170707	20	22.5833333	339.597607	2.25295498	1.86402262	12.9619526	0
20170707	21	22.25	337.712411	1.35607073	2.01393395	12.0334095	-0.035577673
20170707	22	20.6666667	319.227818	0.126945244	3.30216556	11.9503468	0
20170707	23	19.5	297.941954	0.474892469	1.8389268	10.5993691	-0.077966494
20170708	0	18.4166667	272.854628	0.463690326	2.11824059	8.83783298	-0.076978963
20170708	1	17.5	300.239119	0.353053455	1.59191444	8.64735329	0
20170708	2	16.5833333	283.191927	0.299794055	1.39013592	6.70980043	0.041603815
20170708	3	16.9166667	204.605354	0.341103647	1.66367923	8.08487246	-0.048645778
20170708	4	17	261.747929	0.910927958	1.51261778	7.35371278	-0.033460018
20170708	5	17.9166667	262.868831	0.76637523	1.77219362	8.62637754	-0.028898905
20170708	6	18.25	278.958269	1.31108425	2.95277844	5.99156508	0.184708592
20170708	7	19.4166667	307.063501	1.75199167	2.49905301	7.62272452	0
20170708	8	20.0833333	315.523808	2.19902085	2.90215184	12.1200071	0.126199919
20170708	9	19.6666667	300.282067	2.07210389	2.42850237	12.0165798	0
20170708	10	19.9166667	310.814876	2.5487943	2.50719158	13.430938	0.101237587
20170708	11	21.25	307.900865	2.25961677	2.80404052	14.8560799	0.452896057
20170708	12	22.8333333	322.304133	3.0695643	2.627234	14.8026846	0.171367697
20170708	13	22.4166667	318.719678	2.88478213	2.60561057	16.6135202	0.305923063
20170708	14	23.5	291.982372	2.90363742	3.95136951	16.705923	0
20170708	15	23.8333333	297.963426	3.54692627	2.35159363	16.0495787	0.166170753
20170708	16	23.75	305.811009	3.31000985	7.06405242	14.9329892	2.15640322
20170708	17	23.4166667	318.677795	3.06421849	1.59286371	15.9733068	0.319897678
20170708	18	22.0833333	323.011261	3.09351791	2.06425056	15.0682053	0
20170708	19	22	323.367072	3.54959727	2.02123713	14.6173909	0.186973211
20170708	20	21.3333333	316.951023	2.87208626	2.37534171	13.7518118	0
20170708	21	20	315.503904	1.79933047	2.23188158	12.3728514	0.039427884
20170708	22	18.75	312.841662	1.81244305	3.34133881	11.8155488	-0.148254586
20170708	23	18.1666667	302.557625	1.40326276	2.7190279	10.5143858	0
20170709	0	16.8333333	277.994114	0.934133092	2.49847117	10.5778961	0.097282414
20170709	1	14.5833333	264.362691	0.822009956	1.85982133	8.75532453	0
20170709	2	14.8333333	291.454842	1.02935939	1.70939847	9.06390282	0.094021329
20170709	3	14.25	261.894547	1.0659512	1.48134937	9.11901584	0.051270195
20170709	4	13.75	252.800731	1.04434671	1.44446765	8.81353103	0.05403731
20170709	5	12.8333333	247.721708	0.847578772	1.54073121	8.54069734	0.083391893
20170709	6	13.5833333	274.722211	0.650150127	2.33020954	8.07184381	0.082329844
20170709	7	14.75	303.498137	0.827267005	2.06381475	9.71469758	0.040385194
20170709	8	16.6666667	337.823442	2.45924841	1.73501941	11.8638146	0
20170709	9	17.75	325.6019	1.78280195	4.7874294	12.2670821	0.885716014
20170709	10	17.6666667	326.793727	1.39508293	2.67088956	12.5881674	0.377466346
20170709	11	18.8333333	323.722161	1.36926222	2.0779351	14.7494904	0.086655665
20170709	12	20.5	334.588777	1.27703886	2.20492843	15.0664836	0
20170709	13	20.6666667	303.187291	0.85634504	2.9293256	16.6205811	0
20170709	14	21.3333333	324.873114	1.31377477	4.22157994	18.1816715	0
20170709	15	21.8333333	335.610126	1.28586271	3.29113263	16.3112789	0
20170709	16	22.25	332.242224	0.950108888	3.03802994	15.6739135	0
20170709	17	22	336.859242	1.49550289	3.28752922	14.6504912	0
20170709	18	21.4166667	342.854003	1.68742397	2.42482186	16.5750748	0
20170709	19	20.5	347.569636	1.53261595	2.17725637	14.2784709	0.405267503
20170709	20	19.5833333	351.042603	1.15776409	1.818988	13.7329753	0.082629784
20170709	21	19.0833333	346.433163	0.509955506	2.20067563	12.9224949	-0.103670952
20170709	22	17.9166667	356.597216	0.290837582	2.78849302	11.2309726	0
20170709	23	16.6666667	49.8067695	0.169800269	2.07739809	10.1737329	0.06775166
20170710	0	15.5833333	87.6304209	0.416383247	1.86133874	9.10393179	0.079803416
20170710	1	14.4166667	108.821815	1.50868936	1.95750146	9.5782189	0.115135909
20170710	2	14.5	104.801699	1.19266191	1.80186178	8.98995746	0.045383179
20170710	3	14.8333333	96.8720852	0.624584335	1.70915695	8.58672193	0.020222661
20170710	4	14.3333333	99.4096876	0.779243768	1.81655279	9.06160457	0.048136178
20170710	5	14.75	107.089732	1.25707089	2.02610903	9.20285507	0.082247183
20170710	6	15.1666667	108.815547	1.49940658	2.27388311	7.88217341	0.08720294
20170710	7	17.0833333	112.567007	1.92727133	2.46032951	9.73371295	0.106683358
20170710	8	18.6666667	115.456006	1.4909581	2.29414481	11.2070665	0.12550548
20170710	9	18.9166667	113.950644	1.22032294	1.99550176	11.8670642	0.118975685
20170710	10	20.25	110.002364	0.732943085	2.12079212	13.2553679	0.063470802
20170710	11	21.5	111.57351	0.627875404	2.31412842	13.7469252	0
20170710	12	21.4166667	33.9750079	0.165561587	2.53945448	14.4054802	0
20170710	13	21.5833333	352.357075	0.736024537	2.91481121	16.0349337	0
20170710	14	20.9166667	348.806576	0.811296343	6.02948837	16.3983393	0.292156781
20170710	15	19.75	341.086049	0.821961857	2.91659879	15.6010056	0
20170710	16	18.8333333	345.728761	1.75071861	3.46181416	16.9802427	0.14203876
20170710	17	17.0833333	350.17707	2.14819783	2.32642434	16.6022405	0
20170710	18	16.25	350.868505	1.62365676	2.98666302	17.1034842	0.223461196
20170710	19	15.5833333	347.599936	1.17568565	1.52751454	14.1963321	0.370075954
20170710	20	15.25	345.417491	1.91382912	1.24454312	14.0828174	0.287814107
20170710	21	15.0833333	350.424515	1.28925728	1.35572765	13.0269459	0.104508912
20170710	22	15.4166667	340.844655	1.70732329	3.37280947	12.5086313	0.128059505
20170710	23	15.9166667	331.530275	2.51327137	1.87166789	11.468392	0.103506058
20170711	0	15.6666667	338.964146	1.96454945	1.22795017	10.2263038	0.111562317
20170711	1	15.3333333	322.453324	1.65947945	1.43040791	9.92214339	0.134769294
20170711	2	15.8333333	313.722323	1.30554124	1.85261771	9.1219542	0.142812652
20170711	3	15.3333333	287.850935	0.9529682	1.80531451	8.95664323	0
20170711	4	14.8333333	261.526817	0.517275748	1.78600088	9.56160931	0.073279887
20170711	5	14.6666667	237.467106	0.442698538	2.08641735	8.89611594	0.098288394
20170711	6	14.9166667	263.742525	0.855421402	3.3740744	8.79589062	0.22294038
20170711	7	15.5833333	232.536408	0.741781057	2.56271554	9.57466357	0.048290472
20170711	8	16.1666667	243.643412	0.732991908	3.73486698	11.7581698	0.283612353
20170711	9	15.5833333	176.081607	1.38741012	2.48216903	13.1213314	0.282730472
20170711	10	16.9166667	167.567253	1.93203705	2.60567035	13.1734472	0.875460294
20170711	11	18.1666667	170.250697	1.9365403	3.9053998	15.0011118	0.236543502
20170711	12	18.0833333	181.798635	1.34294045	2.58065661	16.1811392	0
20170711	13	18.8333333	177.923904	1.4062577	2.9286292	15.8908429	0
20170711	14	20	182.094098	1.71372361	3.75011859	17.1606103	0.461603804
20170711	15	22.5833333	190.759599	1.7487167	2.98622002	18.3362719	-0.286662406
20170711	16	22.5	264.811864	1.05048637	3.11582264	16.1296252	0
20170711	17	18.9166667	305.774937	1.35237647	2.52516379	15.2728184	-0.120068914
20170711	18	18.75	218.694687	0.442819219	3.10823684	14.5279385	0.046511462
20170711	19	19.1666667	207.010742	0.975527387	2.61921664	14.5707082	0.141764789
20170711	20	19.9166667	193.924493	0.382166037	1.92447815	13.2137814	-0.135362795
20170711	21	19.5	196.008346	0.339457361	2.06210544	12.7735782	-0.067832676
20170711	22	18.6666667	184.869929	0.495768073	2.79298225	11.67179	-0.102970755
20170711	23	18.75	232.130609	0.571367134	2.29563549	10.2874484	-0.024956397
20170712	0	18.5	234.127858	0.805739603	1.9084601	9.84203084	0
20170712	1	17.1666667	254.924573	1.21062628	2.57490112	9.77765778	0.1926533
20170712	2	16.1666667	241.312878	1.06229713	2.04128661	9.6462246	0
20170712	3	15.6666667	225.505209	0.571001596	1.67551149	9.36241115	0
20170712	4	14.5	166.324503	0.386815629	2.43042316	8.45868928	-0.046139397
20170712	5	14.8333333	150.165889	0.471896233	1.83043014	8.80636862	0.113570128
20170712	6	15.3333333	152.457859	0.898411488	2.27278035	8.05317344	0.110477511
20170712	7	16.3333333	179.972242	0.429789057	2.2078339	9.65186049	0.09058776
20170712	8	17	169.208893	0.594650571	2.72696047	10.9725389	0
20170712	9	16.25	155.603841	1.2361961	2.79874081	12.4112671	0.220763756
20170712	10	16.6666667	145.597504	1.36155034	2.3156728	12.8255927	0.206693656
20170712	11	16.75	142.192391	1.72425757	2.07891408	13.4384624	0.098850204
20170712	12	17	125.221487	2.33415807	3.25735271	15.246098	0.099834698
20170712	13	17.4166667	128.834789	1.95490562	3.69111775	16.048432	0
20170712	14	18	115.899352	1.44478242	3.87576541	15.3682409	0
20170712	15	17.8333333	349.032498	1.13790808	3.3352144	16.1105059	0.209490121
20170712	16	17.5	349.191362	1.81497875	1.46004134	16.6234634	0.14856618
20170712	17	17.5	346.422937	1.76448331	1.31743943	16.0589539	0.197140815
20170712	18	16.9166667	339.73816	2.36681813	1.63042723	15.822234	0.276506264
20170712	19	17.75	332.472582	2.60702043	1.47288189	14.4642923	0.305862791
20170712	20	16.0833333	335.448216	5.72170892	1.7422813	15.1336145	0.699810963
20170712	21	15.5833333	326.568485	2.29755788	1.2062359	12.7586865	0.187867751
20170712	22	16.1666667	303.542837	1.55396955	2.32433743	11.6500673	0.234170728
20170712	23	15.8333333	312.6295	2.67248397	1.90708779	11.0020647	0.06738031
20170713	0	15.4166667	307.999074	2.29181374	1.652424	10.0350787	0.210177543
20170713	1	14.5	310.078922	2.89987638	1.75955041	9.8563579	0.373005539
20170713	2	15.1666667	314.677494	2.52399097	1.39027041	9.26630043	0.266918217
20170713	3	15.0833333	305.597057	2.79675284	1.43494717	9.26795061	0.2474792
20170713	4	15	311.636254	3.35770259	1.56316545	9.2161601	0.305883751
20170713	5	14.75	309.677853	3.48242918	1.91535693	9.03597234	0.143306409
20170713	6	14.6666667	307.72882	3.02694867	2.13334226	7.60280164	0.50877601
20170713	7	15.6666667	315.608035	4.03979102	1.40909149	10.1443025	0.210855573
20170713	8	15.5	313.836446	4.48127241	1.71140613	13.7519145	0
20170713	9	16.0833333	315.83758	4.80268206	1.82730529	12.7066295	-0.633876277
20170713	10	16.75	314.342791	5.32952898	2.06243936	8.76436833	0.874429397
20170713	11	17.75	317.275218	4.64576543	1.1454684	12.2134664	0.132451001
20170713	12	18.4166667	318.210233	4.48253093	1.89449053	16.8777623	0.419072739
20170713	13	19	316.261022	4.35116254	1.75437522	17.2148383	0.185954227
20170713	14	19.1666667	314.038041	4.12926084	2.74543089	20.3637845	0
20170713	15	19.1666667	312.421211	4.15467102	2.02702623	14.7219035	0
20170713	16	19.4166667	317.339959	4.01935876	2.39436017	17.7597749	0
20170713	17	19.25	313.731968	3.08533801	1.75529379	15.1292627	0
20170713	18	18.9166667	310.197189	3.14963931	2.54939461	15.3186894	0
20170713	19	18.75	312.149059	2.41138395	2.31912404	14.7028242	0.318894524
20170713	20	18.3333333	308.182002	1.77177032	2.07264547	13.283251	0.046250346
20170713	21	17	262.779943	0.774948187	1.97851558	12.9257296	0.029092978
20170713	22	15.4166667	236.494607	0.660775796	2.50300016	12.4837616	0.14637484
20170713	23	14.75	239.804158	0.471635854	1.79380341	9.6093424	0.023046473
20170714	0	14.0833333	232.00403	0.859537286	1.91572023	9.23818648	0.081676124
20170714	1	13	218.128316	0.586830599	2.0595667	8.55252488	0.063506288
20170714	2	12.5	209.419463	0.242214267	1.43351885	8.01754323	0
20170714	3	12.75	210.987251	0.702672292	1.54365075	8.17326844	0
20170714	4	12.25	217.992739	0.746987412	1.92745121	9.13148801	0
20170714	5	11.5	202.931952	0.45699435	1.89523102	8.75568229	0
20170714	6	12.4166667	215.660922	0.559053598	2.31302615	7.25555283	0.140935005
20170714	7	13.6666667	209.122826	0.828028972	2.11808488	8.9140284	0.140559948
20170714	8	14.8333333	238.151252	0.628326833	5.68377787	10.2296342	0.340206791
20170714	9	16.0833333	249.709157	0.801705344	2.37613506	11.2182854	0.397669558
20170714	10	17.0833333	253.44177	0.57598747	1.81063244	13.5020168	0.39480107
20170714	11	18.0833333	171.311978	0.728233976	2.07085021	12.4801566	-0.309880735
20170714	12	20	164.853115	0.601346734	2.92558587	16.6250418	0
20170714	13	20.1666667	137.144813	1.2588697	3.73309224	18.022111	-0.218310325
20170714	14	21.0833333	150.5126	1.51601133	10.4376647	18.9215985	1.18889802
20170714	15	21.5833333	154.883866	0.568460953	1.44254173	14.6644818	0.524233968
20170714	16	21.75	128.147113	1.32774909	3.06880481	14.8634798	0.23303399
20170714	17	21.5833333	328.279649	1.51336955	3.15484971	15.8298052	0.236044872
20170714	18	21.25	349.721533	1.9789088	2.06784955	13.2693326	0
20170714	19	20.4166667	354.001261	0.929645708	2.19035473	14.0888466	0.232165683
20170714	20	19.9166667	350.734802	0.543260833	1.93874074	13.5813871	0.078284179
20170714	21	19.1666667	344.990495	0.43878749	2.10180324	13.0333928	0.057491537
20170714	22	17.5833333	13.7295417	0.184279888	2.83509208	10.7985893	0
20170714	23	16.5833333	50.4254048	0.189313058	2.27897571	10.2599881	0.089650772
20170715	0	15.8333333	81.7884431	0.325144168	2.36843119	9.38734641	0.114217624
20170715	1	15.25	83.8703994	0.275679359	1.77547793	8.85123701	0.090785608
20170715	2	14	79.8280639	0.379686233	1.67636419	8.52875882	0.021646962
20170715	3	13.4166667	113.753639	0.746100882	2.06748856	10.1528656	0.105717003
20170715	4	12.5	109.481785	0.476353463	1.5886642	8.84574784	-0.021963882
20170715	5	12.5	332.714953	0.243067842	1.76329343	8.78468843	0.119615686
20170715	6	12.75	121.402732	0.186309495	2.27158073	6.98681846	0
20170715	7	15.5833333	134.720434	0.689553271	2.09012443	8.68609569	0
20170715	8	17.5	140.307292	1.13824367	2.85471472	10.6521418	0.044552279
20170715	9	19.1666667	146.825695	1.74270827	3.55038671	12.1973005	0.806403584
20170715	10	20.1666667	164.313799	1.37103947	2.36329899	13.7270541	-0.353642588
20170715	11	22	183.059004	0.680164052	2.56922045	13.2120406	0.067378982
20170715	12	22.0833333	165.612443	0.999815838	3.0257782	14.2553559	0.268506439
20170715	13	22.5833333	264.851266	0.31610332	3.25811724	14.2718283	0.169147444
20170715	14	22.5833333	321.716942	1.90891041	4.45630444	15.824559	0
20170715	15	21.9166667	327.987943	2.29164274	2.71190324	13.3455943	0.53067136
20170715	16	22.1666667	307.163846	1.68575633	4.58261128	16.0739482	0
20170715	17	22	254.179793	0.329865584	2.69417683	14.752056	0.064656925
20170715	18	20.6666667	298.484733	0.430343797	3.28124654	14.1724967	0
20170715	19	20.75	307.424489	1.00967084	3.19412551	13.3705047	-0.144238547
20170715	20	20.5833333	296.7471	0.880620299	2.22023543	12.9283325	-0.079177416
20170715	21	19	258.896233	0.395533197	2.52104657	12.2684225	-0.169661726
20170715	22	17.8333333	268.58729	0.932846008	2.62713922	11.420905	-0.102292333
20170715	23	16.6666667	240.195849	0.580373679	2.59122074	11.785371	-0.13117865
20170716	0	15.3333333	181.67441	0.725512452	1.78059069	7.29820818	-0.055238905
20170716	1	15.25	207.349817	0.498483816	1.66721719	8.86313247	0
20170716	2	14	197.98587	0.397076948	1.68551404	8.14005451	0.094235771
20170716	3	13.4166667	217.837525	0.236500133	1.55198243	8.12810589	0.085363041
20170716	4	12.75	169.963141	0.579104237	1.75249653	8.84760868	0.143810397
20170716	5	12.5833333	138.183415	0.569193072	1.50822799	7.65707151	0.186651975
20170716	6	13.1666667	140.101343	0.86882273	2.0502299	7.74271311	0.095405801
20170716	7	15.1666667	154.838645	1.4261243	2.16763189	8.75323858	0.045571673
20170716	8	16.25	160.194293	1.50780729	2.27506396	10.2066017	0.186692439
20170716	9	17.5	164.837229	1.52717208	2.63745947	10.9100923	0.516104034
20170716	10	18.8333333	166.065448	1.74664844	2.39502631	12.6371729	0.110775167
20170716	11	19.1666667	177.435069	1.22680531	2.832343	12.7074361	0.12212052
20170716	12	19.0833333	169.651808	1.77511433	2.35439927	14.6801466	0.299464213
20170716	13	19.25	226.078672	2.05408763	3.7552792	15.8386452	-0.187312546
20170716	14	17.75	164.766186	2.092721	4.03154286	16.866196	0
20170716	15	17.8333333	176.223394	1.67459706	2.60348883	15.837336	0.161535014
20170716	16	18.3333333	196.39842	1.26910188	2.57619624	15.0362079	0.322303613
20170716	17	18.75	214.136139	1.36742516	2.18223726	14.8375222	-0.061681407
20170716	18	18.5833333	231.701838	1.61800672	1.82703676	14.0208452	0
20170716	19	18.5833333	216.811497	1.50457657	1.95485241	13.8249403	0
20170716	20	18.6666667	248.193482	1.56697738	1.77842117	12.9012327	0
20170716	21	19	251.440888	1.21091551	2.01927263	12.8501209	0
20170716	22	19.0833333	258.327679	1.1795889	2.99545175	11.1790055	0
20170716	23	18.5833333	285.455823	1.82229474	1.97972438	10.2210329	0
20170717	0	18.3333333	297.404796	1.97556282	3.71702263	10.8007781	0
20170717	1	17.8333333	305.777838	2.13906057	1.85527712	9.57153783	0
20170717	2	17	313.09916	1.64049724	1.66333481	9.51675745	0.108495039
20170717	3	16.9166667	325.34297	1.61892411	1.83815632	9.39334603	0.144993166
20170717	4	15.5833333	293.726743	0.644989942	1.54849259	8.7039998	0.018938283
20170717	5	14.1666667	244.95386	0.974042678	1.75210153	9.23048824	0.077291055
20170717	6	13.75	223.294199	0.891151184	1.66444981	7.44263256	0.214386985
20170717	7	15.6666667	267.77097	1.32845312	1.96844904	9.01412005	0
20170717	8	17.25	301.700843	2.2616383	4.41024923	10.7976154	0.175298408
20170717	9	18.0833333	306.0115	2.5616671	1.72537254	12.3766926	0.308008591
20170717	10	19	302.741125	2.52098845	2.02325425	14.8731649	0.367635327
20170717	11	19.75	312.49678	2.66249496	1.32770934	12.946812	0
20170717	12	20.4166667	314.563988	2.77111824	2.03625462	15.2635812	0
20170717	13	20.9166667	316.796999	3.07116087	2.26154941	15.2915462	0.280638359
20170717	14	21.3333333	308.520578	2.43602088	7.05741294	21.3918871	-0.345252632
20170717	15	21.8333333	304.00703	1.91578469	2.55146663	15.2856466	0.332851174
20170717	16	22.0833333	308.700405	2.49681303	4.20285899	16.0930813	0.555403866
20170717	17	21.1666667	300.487404	2.65754717	2.29923182	15.7551273	0.27416932
20170717	18	20.1666667	299.895299	2.24491591	2.54058504	15.5213705	0
20170717	19	20.25	300.605262	1.69414716	2.11164956	14.199805	0
20170717	20	19.8333333	299.004507	1.35425892	2.41223375	13.4472187	-0.115057643
20170717	21	19.0833333	275.997651	1.16947758	2.03179424	12.4602511	-0.06756365
20170717	22	17.75	254.382712	0.936293481	2.18038933	11.9067939	-0.141015908
20170717	23	16.5833333	247.597649	0.940030058	2.05004486	10.4369648	0.093683468
20170718	0	15.4166667	256.330239	0.943219602	2.42932688	9.62132812	0.152589885
20170718	1	15.5	248.813171	0.849270447	1.75119784	9.21398141	0
20170718	2	13.9166667	266.477911	0.907145251	1.33545257	8.87367792	0.102945967
20170718	3	13.5833333	251.759397	0.88233234	1.79301198	9.43917364	0.154616553
20170718	4	13.5	252.228076	0.942812544	1.66259647	9.84191442	0.07229792
20170718	5	13.0833333	228.23706	0.962603662	1.5406037	8.75926089	0.129556847
20170718	6	13.4166667	222.293018	0.844209073	1.82839477	7.34142829	0.112528972
20170718	7	15	218.901684	1.24510316	2.05028108	9.3780351	0.069541964
20170718	8	15.8333333	228.291614	0.885174938	2.69815526	10.513224	0.34753188
20170718	9	16.9166667	300.538601	0.759516345	2.13560412	11.8803706	0.099682532
20170718	10	18.5	333.022782	2.24595808	2.05882862	11.6388537	0
20170718	11	19.5	320.571372	1.94419054	2.20173294	13.0026663	0.121759154
20170718	12	20.1666667	318.943221	2.5201015	4.21876314	14.9690027	0
20170718	13	20.5	324.717129	2.51866296	3.16910698	15.5556613	0.355667395
20170718	14	20.6666667	323.113622	2.97547194	7.10396542	14.5322573	0.573700327
20170718	15	21	323.28889	2.67730567	1.93883346	16.0236351	0.085036881
20170718	16	20.75	334.564072	2.73231034	2.59691048	16.237012	0.169389772
20170718	17	20.9166667	336.107796	2.67826442	2.45773135	15.8877947	0.173670766
20170718	18	20.4166667	338.186335	1.81926677	2.74549257	15.5391324	0
20170718	19	20.5	343.481771	0.807373631	3.15588024	14.1820105	0
20170718	20	19.5833333	347.613602	1.45442625	2.05380821	13.5411435	0.072564165
20170718	21	18.75	344.198272	0.760627073	1.77323309	12.2838418	-0.036673768
20170718	22	17.1666667	357.473645	0.137240553	3.12580565	12.6154504	0.042522146
20170718	23	15.9166667	25.0155807	0.087837206	1.74471446	8.09583917	0
20170719	0	15.0833333	90.3859051	0.258517388	1.90556234	8.93562449	0
20170719	1	14.0833333	90.5181392	0.31344702	1.34665289	9.34300893	0.077857025
20170719	2	13.0833333	90.3620682	0.279414241	1.51500509	9.17118464	0.081565611
20170719	3	12.75	122.28833	0.530806372	1.65609376	9.15112573	0.021170283
20170719	4	13.25	48.2900972	0.202392989	1.64727246	8.05159516	0.0644684
20170719	5	13.5833333	16.9268319	0.213688422	1.65734768	9.12796472	0.045826914
20170719	6	13.9166667	104.753963	0.500190558	3.06809021	7.11902706	0.122588809
20170719	7	15.8333333	111.526866	1.588188	2.33624092	9.8813699	0.030634494
20170719	8	17.5833333	121.679283	2.25978434	4.08780906	10.9999503	0.05976352
20170719	9	18.8333333	125.400319	3.15042918	3.87958437	11.8858145	0.858187477
20170719	10	20.6666667	123.849284	2.5533771	4.25436549	13.6171259	-0.376436529
20170719	11	22.5833333	126.185152	2.51842804	2.75247992	12.3302315	-0.221114194
20170719	12	23.8333333	127.504229	2.87128924	3.8109999	16.4642967	0
20170719	13	24.4166667	132.542959	3.02228352	3.09180129	13.053342	0
20170719	14	25.0833333	128.715971	2.93820555	3.67781187	15.3953997	0
20170719	15	25.3333333	126.848808	3.31566597	3.54040853	15.0997306	0
20170719	16	25.8333333	127.270708	3.42646252	3.14835709	16.0411508	0
20170719	17	25.4166667	119.621811	2.29290247	3.99103393	14.1709898	0
20170719	18	23.9166667	107.805041	0.943572075	3.03752353	14.2920226	0.216646631
20170719	19	22.4166667	106.095379	0.977887318	2.4480083	13.5828115	0.097303335
20170719	20	20.75	102.955936	0.852875074	2.10063573	12.7831035	0
20170719	21	18.75	102.17418	0.644005511	2.39260612	12.1933552	-0.041404609
20170719	22	17.5833333	105.952344	0.994007573	3.22870031	11.0027631	0
20170719	23	17.0833333	107.318887	1.46208368	2.12913072	10.5384426	0
20170720	0	17.1666667	138.392631	0.50425857	2.98948608	9.89911783	0
20170720	1	17.75	240.09536	0.55450319	2.60802082	6.04517744	0
20170720	2	17.3333333	104.743693	0.80733204	2.03050837	8.94710711	0.051142061
20170720	3	17.0833333	79.2651768	0.229505008	2.06720351	9.0410067	0.069193365
20170720	4	17.4166667	90.5021749	0.421923479	1.97473929	8.84292124	-0.03562751
20170720	5	17.3333333	104.806062	0.823762234	1.9673049	8.86429371	0.091546953
20170720	6	17.6666667	99.0058393	0.513551073	3.00883763	7.64688002	0.155412995
20170720	7	17.9166667	106.86234	0.788806913	2.19250508	9.17309336	0
20170720	8	19	115.160169	1.6399405	2.61363414	11.4774042	-0.033078328
20170720	9	19.5833333	121.614671	1.63010947	2.65478421	12.3554055	0
20170720	10	21.8333333	122.808714	2.52888617	2.7311952	12.90254	-0.055141301
20170720	11	23.5	124.573471	3.20437356	3.18960308	14.6564834	-0.356656426
20170720	12	24.6666667	127.292827	2.78017185	2.89662745	13.9457079	0
20170720	13	25.75	122.96624	2.56367638	3.06788987	14.7640314	0
20170720	14	25.75	122.398358	2.4394831	5.26544856	15.410933	0
20170720	15	25.5	118.679911	1.66132959	4.24678844	14.0195559	0.193780721
20170720	16	25.8333333	122.911409	2.30848948	4.0621577	14.7754798	0.061145554
20170720	17	25.5833333	120.874711	1.49440772	3.22927118	14.2842273	-0.068457035
20170720	18	23.3333333	272.060398	1.24602149	4.31718921	13.1261535	-0.09894023
20170720	19	21.4166667	344.119939	0.987220396	1.53099752	14.3652434	0
20170720	20	22.1666667	1.79681821	0.180535743	1.41429589	12.2340432	-0.076548597
20170720	21	21.5	158.858831	0.641425108	1.54338411	12.3710088	-0.050660227
20170720	22	20.5833333	171.766189	0.77870998	2.37635533	10.896213	0
20170720	23	20.5833333	129.844542	0.432310349	2.31942894	9.57221709	-0.054886738
20170721	0	20.5833333	101.022642	0.104676806	2.12379908	9.77379193	-0.056277786
20170721	1	18.8333333	159.615439	0.378026727	1.69891144	7.86666202	-0.101094944
20170721	2	18.4166667	170.747715	0.397540143	1.62946046	7.24574079	-0.02062256
20170721	3	18.3333333	226.807332	0.560352099	1.60284245	7.98592569	0
20170721	4	19.0833333	256.225381	1.22097895	2.0859532	8.73571781	0
20170721	5	19	269.707533	1.19110103	2.71867929	8.72803373	0
20170721	6	19.1666667	279.95489	1.6993213	2.71372746	8.30968094	0
20170721	7	20.0833333	302.856118	1.65892648	1.81665065	9.46437896	0.088025181
20170721	8	20.25	293.644686	2.3537871	4.37023929	11.2937103	0
20170721	9	19.6666667	293.185363	2.34700428	2.55646136	13.1681485	0.361294657
20170721	10	20.25	306.12992	2.60982499	2.26729411	13.3733183	0
20170721	11	22.0833333	311.920707	2.49460043	2.93237838	14.6910846	-0.130869959
20170721	12	22.25	313.865418	3.04965177	3.04447081	15.0839796	0
20170721	13	23.25	324.103947	2.44128044	2.54828134	15.6917781	0.244622451
20170721	14	23.6666667	327.22886	1.99566854	14.9626725	15.4143299	0
20170721	15	23.5	324.509474	2.05687422	1.68105942	16.3284304	0
20170721	16	23.3333333	334.309405	2.66983716	3.05273517	14.8486901	0.477892899
20170721	17	22.6666667	340.045055	2.74581879	2.50557093	16.1360077	0.516798263
20170721	18	22.75	340.304585	2.42437279	2.43533975	15.3425948	0
20170721	19	22.5833333	337.758089	2.35189916	2.38004031	14.7254452	0
20170721	20	21.5	348.093211	1.05429474	2.32445826	13.7776371	-0.105591397
20170721	21	20.5	345.649731	0.642776194	2.48334822	12.1432093	-0.043269271
